Country,Status,Verified,Date,Center ID,Center,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,Prefecture,Adm2 ID,Sous Prefecture,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info
Guinea,Open,N,01/01/2002,HM0084,Centre de Santé Bangouya,Health Center,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Bangouya,Bangouya,10.3275003,-12.9547005,,,,,
Guinea,,,08/10/2014,HM0085,Khattia,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Bangouya,Khattia,10.4249001,-12.9196997,,,,,
Guinea,,,08/10/2014,HM0086,Madina- Fanta,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Bangouya,Madina- Fanta,10.4800997,-12.8304996,,,,,
Guinea,,,08/10/2014,HM0087,Yattaya,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Bangouya,Yattaya,10.4056997,-12.7226,,,,,
Guinea,,,01/01/2002,HM0083,Poste de Santé Foulaya,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Friguiagbe,Kinyaya,9.9957304,-12.9103003,,,,,
Guinea,,,01/01/2002,HM0081,Barrage Kalé Cité,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Friguiagbe,Koliagbe,9.9517202,-12.9932003,,,,,
Guinea,Open,N,01/01/2002,HM1005,Friguiagbé,Health Center,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Friguiagbé,Friguiagbé,11.9844999,-10.0600996,,,,,
Guinea,,Y,,GN-STF127,CS Moriady (Sabouyah),Health Centre,HIV testing,,,,,,,,,,,,,,,Kindia,,Kindia,,Friguiagbè,Sabouyah,9.980725,-12.910188,,,,Geolocated to prefecture level only (Friguiagbè),http://www.cnlsguineeconakry.org/index.php?option=com_content&view=article&id=281&Itemid=316
Guinea,,,,GN-STF010,Centre PMI,Medical Center,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia,Kindia,10.04725,-12.86013,,,,,http://www.openstreetmap.org/way/183044239
Guinea,,,01/01/2002,HM0072,Bambaya Centre,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Bambaya,9.8168898,-12.6489,,,,,
Guinea,,,01/01/2002,HM0060,Sangoya,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Bambaya,10.4495001,-12.4813995,,,,,
Guinea,,,01/01/2002,HM0073,Kilissi,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Bendougou,9.9644804,-12.8235998,,,,,
Guinea,,,01/01/2002,HM0074,Bokaria Centre,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Bokaria,10.0108995,-12.6911001,,,,,
Guinea,Open,N,01/01/2002,HM0077,Centre de Santé Cacia (Kindia-kassia ?),Health Center,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Cacia,10.0593004,-12.8500004,,,,,
Guinea,,,01/01/2002,HM0079,Gangan,3,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Gangan,10.0421,-12.8794003,,,,,
Guinea,Open,,06/10/2014,GN-STF102,Hopital Prefectoral Kindia,,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Kindia,10.0483,-12.8579,,,,,
Guinea,Open,N,06/10/2014,MOH020,Centre de Santé Kindia-Bibané,Health Clinic,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Kindia-Binaé,10.0486343,-12.8541328,Kindia-Binaé,,,Lat/long at center of Kindia city,MOH
Guinea,Open,N,06/10/2014,MOH020,Centre de Santé Kindia-Manquepas,Health Clinic,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Kindia-Manquepas,10.0486343,-12.8541328,Kindia-Manquepas,,,Lat/long at center of Kindia city,MOH
Guinea,,,01/01/2002,HM0075,Tanènè,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Segueya,10.1987,-12.8857002,,,,,
Guinea,,,01/01/2002,HM0080,Dadiya,3,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Tafory,10.0409002,-12.8768997,,,,,
Guinea,Open,N,01/01/2002,HM0076,Centre de Santé Kindia-Wondima,Health Center,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Wondima,10.0434999,-12.8457003,,,,,
Guinea,,,01/01/2002,HM0078,Dianfou,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Yanfou,10.0879002,-12.8683996,,,,,
Guinea,,Y,,GN-STF128,Hôpital Régional Kindia Centre,Hospital,HIV testing,,,,,,,,,,,Y/ Generator,,,,Kindia,,Kindia,,Kindia Centre,,10.064950,-12.850270,,,,Geolocated to prefecturelevel only (Kindia),http://www.opals.asso.fr/republique-de-guinee/; http://www.cnlsguineeconakry.org/index.php?option=com_content&view=article&id=281&Itemid=316
Guinea,Open,,,GN-STF042,Hopital Régional Kindia,Hospital,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia-Centre,Kindia,10.049653,-12.854028,,,,The Lat/Long -approx centre of the town,
Guinea,,,01/01/2002,HM0988,Léfouré,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia-Centre,Léfouré,9.7136803,-12.6499004,,,,,
Guinea,,,01/01/2002,HM0071,Missidé Centre,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kolente,Kolente,10.2461004,-12.7480001,,,,,
Guinea,,,01/01/2002,HM0070,Walia,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kolente,Walia Centre,10.3125,-12.8207998,,,,,
Guinea,Open,N,01/01/2002,HM0069,Centre de Santé Kolenté,Health Center,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kolenté,Kolenté,10.1007004,-12.6276999,,,,,
Guinea,,,01/01/2002,HM0982,Kondoya,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kolente/Samaya,Kondoya,9.9835196,-13.0087996,,,,,
Guinea,,,08/10/2014,HM0088,Almamiya,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Madina Oula,Almamiya,9.87988,-12.4463997,,,,,
Guinea,,,08/10/2014,HM0089,Dar -ES - Salam,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Madina Oula,Dar Es Salam,9.9758902,-12.3395004,,,,,
Guinea,Open,N,06/10/2014,MOH021,Centre de Santé Madina Oula,Health Clinic,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Madina Oula,Madina Oula,9.872804,-12.44588,Madina Oula,,,Lat/long at center of Madina Oula,MOH
Guinea,,Y,26/08/2014,GN-STF129,Madina Woula border checkpoint,Health checkpoint (Sierra Leone border),Ebola screening for people passing the Guinea - Sierra Leone frontier,,,,,,,,,,,,,,,Kindia,,Kindia,,Madina-Woula,Madina-Woula,9.877858,-12.444072,Madina-Woula,,,,http://www.agpguinee.com/fichiers/livre.php?pseudo=rub17&langue=fr&code=calb12672&num=329
Guinea,,,01/01/2002,HM0065,Fossikhouré,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Mambia,Fossikhouré,9.7216797,-13.1515999,Fossikhouré,,,,
Guinea,,,01/01/2002,HM0067,Gbinkily,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Mambia,Gbinkili,9.8653002,-13.0602999,,,,,
Guinea,Open,N,01/01/2002,HM0064,Centre de Santé Mambia,Health Center,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Mambia,Mambia,9.8378897,-13.1036997,Mambia,,,,
Guinea,,,01/01/2002,HM0066,Hariana Silingbin,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Mambia,Silingbin,9.84167,-13.1657,,,,,
Guinea,,,01/01/2002,HM0068,Tanènè,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Mambia,Tanene,9.7476797,-13.0042,,,,,
Guinea,Open,N,06/10/2014,MOH022,Centre de Santé Molota,Health Clinic,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Molota,Molota Centre,9.9321809,-12.8461926,Molota,,,Lat/long at center of Molota,MOH
Guinea,,,01/01/2002,HM0063,Kaporo,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Samaya,Kaporo,10.1134996,-13.0229998,,,,,
Guinea,Open,N,01/01/2002,HM0061,Centre de Santé Samaya,Health Center,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Samaya,Samaya,10.0815001,-13.0177002,,,,,
Guinea,Open,N,01/01/2002,HM0082,Centre de Santé Damakania Centre,Health Center,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Souguéta,Damakania,10.0135002,-12.8942003,,,,,
Guinea,,,01/01/2002,HM0057,Khatia,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Souguéta,Kalia,10.0949001,-12.5150003,,,,,
Guinea,,,01/01/2002,HM0059,Kouyeya,4,,,,,,,,,,,,,,,,Kindia,,Kindia,,Souguéta,Kouyeya,10.3922997,-12.5768003,,,,,
Guinea,Open,N,01/01/2002,HM0056,Centre de Santé Souguéta,Health Center,,GOV,,,,,,,,,,,,,,Kindia,,Kindia,,Souguéta,Souguéta Centre,10.1539001,-12.5358,Souguéta,,,,
Guinea,,,25/09/2014,GN-STF016,Hôpital Regional Alpha Oumar Diallo,Hospital,,,,,,,,,,,,,,,,Kindia,,Kindia,,,Kindia,10.04883,-12.86149,Kindia,,,,http://guineenews.org/ebola-un-nouveau-cas-signale-a-lhopital-regional-de-kindia/
Guinea,,Y,,GN-STF130,Hôpital Préfectoral Koubia Centre,Hospital,HIV testing,,,,,,,,,,,,,,,Kindia,,Koubia,,Koubia Centre,,11.5876799,-11.895018,Koubia 2,,,Geolocated to village level only (Koubia),"http://houwodiren.be/rapports.html ,   http://www.foutapedia.org/prefectures/documents/Koubia-adresses-utiles-080404.pdf"
Guinea,,N,01/01/2002,HM0355,Centre de Santé Bourouwal_Tappe,Health Center,,GOV,,,,,,,,,,,,,,Kindia,,Télimélé,,Bourouwal,Brouwal Tape,10.9923,-12.3850002,,,,,
Guinea,,,01/01/2002,HM0970,Djindjima,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Bourouwal,Djindjima,11.1176996,-13.0209999,,,,,
Guinea,,,01/01/2002,HM0363,Brouwal,3,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Bourouwal,Seleabe,11.0731001,-12.8985996,,,,,
Guinea,Open,N,09/10/2014,MOH034,Centre de Santé Téliméle Centre,CSU,,GOV,,,,,,,,,,,,,,Kindia,,Télimélé,,Commune de Téliméle,Téliméle Centre,10.9028,-13.0317,Téliméle Centre,,,Lat/long at centeroid of Telimele village,MOH
Guinea,,,01/01/2002,HM0385,Bambaya Missidé,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Daramagnaki,Bambaya,10.9187002,-13.6824999,,,,,
Guinea,,,01/01/2002,HM0387,Dara Centre,Health Center,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Daramagnaki,Daramagnaky Centre,10.8732996,-13.7953997,,,,,
Guinea,,,01/01/2002,HM0388,Kourakoto,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Daramagnaki,Kourakoto,10.9377003,-13.7912998,,,,,
Guinea,,,01/01/2002,HM0386,Lalifan,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Daramagnaki,Sintiourou-Kolandyi,10.7966995,-13.9450998,,,,,
Guinea,,,01/01/2002,HM0375,Gougoudjé,Health Center,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Gougoudie,Gougoudie Centre,10.8197002,-12.9896002,,,,,
Guinea,,,01/01/2002,HM0377,Missidé Kébou,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Gougoudie,Kébou,10.7889004,-13.0218,,,,,
Guinea,,,01/01/2002,HM0376,Koussi,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Gougoudie,Koussi,10.9301004,-12.9320002,,,,,
Guinea,,,01/01/2002,HM0969,Kompéta,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Koba,Kompeta,11.1337004,-13.3968,,,,,
Guinea,,,01/01/2002,HM0528,Hérico,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Kollet,Hérico,10.4744997,-13.0635996,,,,,
Guinea,,,01/01/2002,HM0374,Kollet-Centre,3,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Kollet,Kollet,10.4593,-13.1667004,,,,,
Guinea,,,01/01/2002,HM0379,Siraya,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Kollet,Kounkoure,10.5817003,-12.9834995,,,,,
Guinea,,,01/01/2002,HM0373,Toumania,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Kollet,Toumania,10.4802999,-13.1185999,,,,,
Guinea,,,01/01/2002,HM0389,Konstamy,3,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Konsotami,Konsotami,10.9330997,-13.5004997,,,,,
Guinea,,,01/01/2002,HM0382,Missira,Health Center,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Missira,Missira,11.1679001,-13.5103998,,,,,
Guinea,,,01/01/2002,HM0362,Félah,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Santou,Félah,11.1458998,-12.9841995,,,,,
Guinea,,,01/01/2002,HM0365,Pejnétj,3,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Santou,Pejnétj,11.0923004,-13.1327,,,,,
Guinea,,,01/01/2002,HM0384,Madina 2,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Sarekaly,Madina Telico,11.0079002,-13.0046997,,,,,
Guinea,,,01/01/2002,HM0383,Sarékaly,Health Center,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Sarekaly,Sarekali,10.9738998,-13.0153999,,,,,
Guinea,,,01/01/2002,HM0380,Pellel Hassana,3,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Sinta,Bely,10.6885004,-13.0797005,,,,,
Guinea,,,01/01/2002,HM0378,Sinta,Health Center,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Sinta,Sinta Centre,10.6990995,-12.9750996,,,,,
Guinea,,,01/01/2002,HM0366,Tarihoye,Health Center,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Tarihoye,Deili,10.9386997,-13.2298002,,,,,
Guinea,,,01/01/2002,HM0368,Mabhè,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Tarihoye,Mabhe,10.9229002,-13.1695004,,,,,
Guinea,,,01/01/2002,HM0367,Silaty,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Tarihoye,Silati,10.9883003,-13.3331003,,,,,
Guinea,,,01/01/2002,HM0943,Koly,1,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Telimele Centre,Koly,10.9067001,-13.0341997,,,,,
Guinea,,,01/01/2002,HM0381,Tarihoye Hassane,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Telimele-Centre,Tarihoye,10.7165003,-13.0872002,,,,,
Guinea,Closed,,17/09/2014,GuiTel,Telimélé Treatment Centre,Transit center,ETC,MSF,21,,,,,,,,,,,01.05.2014,07.07.2014,Kindia,,Télimélé,,Télimélé-Centre,Telimélé,10.9115,-13.0299,,,http://www.openstreetmap.org/node/321619917#map=14/10.9115/-13.0299,"The situation has stabilized in some areas and MSF has closed its Ebola treatment center in Telimélé, in the west of the country, after no new cases were reported for 21 days",http://www.msf.org/article/west-africa-msf-activities-ebola-outbreak
Guinea,,,,GN-STF043,Hopital Préfectoral Telimele,Hospital,,,approx location,,,,,,,,,,,,,Kindia,,Télimélé,,Télimélé-Centre,Télimélé,10.9025387,-13.0329926,,,,The Lat/Long -approx centre of the town,http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html
Guinea,,,01/01/2002,HM0361,Labha N'Dian,4,,,,,,,,,,,,,,,,Kindia,,Télimélé,,Thionthian,Thionthian,10.8304996,-13.2061005,,,,,
Guinea,,Y,01/01/2002,HM0360,Thionthian Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Kindia,,Télimélé,,Thionthian,"Thionthian (Thiounthian, Tiontian)",10.7594995,-13.3470001,,,,Geolocated to village level,"https://www.google.it/maps/dir//10.7594995,-13.3470001/@10.759542,-13.3491226,1954m/data=!3m1!1e3?hl=en"
Guinea,,Y-Romy,,GN-STF064,Seracco,Hospital,,,,,,,,,,,,,,,,Kindia,,Kindia,,Kindia Centre,Wondima,10.0492476,-12.8577997,Manquepas Kindia,,http://www.openstreetmap.org/node/1979210557,,http://gule-sider.cybo.com/GN/forecariah/urologer/
Guinea,Functional,,17/09/2014,GuiKiss,Hôpital de Kissidougou,Hospital,Triage,MSF,0,,,,,,,,,,,-,-,Kissidougou,,Kissidougou,,Kissidougou-Centre,Kissidougou,9.1919,-10.097,,,http://www.openstreetmap.org/node/3060297409#map=16/9.1919/-10.0970,,"http://reliefweb.int/sites/reliefweb.int/files/resources/GIN_A4_L_140901_Ebola_3W_Reponse.pdf http://www.msf.ca/en/article/ebola-west-africa-epidemic-out-control; WHO Data, http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html"
Guinea,,,01/01/2002,HM0199,Dede Horè Sitty,4,,,,,,,,,,,,,,,,Labé,,Koubia,,Fafaya,Dore Liti/Doutou,11.6601,-11.7038002,,,,,
Guinea,,Y,01/01/2002,HM0200,Fafaya Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Koubia,,Fafaya,Fafaya Centre,11.7079,-11.6925001,,,,Geolocated to village level ,"https://www.google.com/maps/place/11%C2%B042%2728.4%22N+11%C2%B041%2733.0%22W/@11.7084295,-11.695485,1942m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,,01/01/2002,HM0201,Nheloye,4,,,,,,,,,,,,,,,,Labé,,Koubia,,Fafaya,Nielloye,11.7571001,-11.6664,,,,"From OSM this seems to be an independent building outside Nielloye (Nheloye) possibly serving 3 or 4 surrounding villages. Including Nielloye, Gada and others.","https://www.google.it/maps/place/11%C2%B045%2725.6%22N+11%C2%B039%2759.0%22W/@11.7614427,-11.6675528,3080m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0203,Bouroura,4,,,,,,,,,,,,,,,,Labé,,Koubia,,Fafaya,Soria,11.6759005,-11.7882004,,,,This is about 2 1/2 KM SE of Soria - can not identify the name of the village.,"https://www.google.it/maps/place/11%C2%B040%2733.2%22N+11%C2%B047%2717.5%22W/@11.6759005,-11.7882004,776m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0202,Simiby,4,,,,,,,,,,,,,,,,Labé,,Koubia,,Fafaya,Tiagne,11.7509003,-11.7812004,,,,,"https://www.google.it/maps/place/11%C2%B045%2703.2%22N+11%C2%B046%2752.3%22W/@11.7509003,-11.7812004,2403m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,Y,01/01/2002,HM0198,Gadha Woundou Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Koubia,,Gadha-Woundou,Koukoume,11.8228998,-11.5669003,,,,Geolocated to village level ,"https://www.google.com/maps/place/11%C2%B049%2722.4%22N+11%C2%B034%2700.8%22W/@11.8188968,-11.5640905,1941m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,,01/01/2002,HM0195,Hôpital Préfectoral,1,,,,,,,,,,,,,,,,Labé,,Koubia,,Koubia,Koumbia,11.5826998,-11.8858004,,,,,
Guinea,,,01/01/2002,HM0196,Hôpital Préfectoral (en chantier),1,,,,,,,,,,,,,,,,Labé,,Koubia,,Koubia,Koumbia,11.5895004,-11.8969002,,,,,
Guinea,,,01/01/2002,HM0194,Koubia,3,,,,,,,,,,,,,,,,Labé,,Koubia,,Koubia,Koumbia,11.5859003,-11.8949003,,,,,
Guinea,,,01/01/2002,HM0197,Moromi,4,,,,,,,,,,,,,,,,Labé,,Koubia,,Koubia,Moromi,11.5370998,-11.8667002,,,,,
Guinea,,,01/01/2002,HM0273,Hérico,Health Center,,GOV,,,,,,,,,,,,,,Labé,,Koubia,,Koubia Centre,Herico,11.2076998,-12.8221998,,,,,
Guinea,,,01/01/2002,HM0935,Bassara,4,,,,,,,,,,,,,,,,Labé,,Koubia,,Koubia-Centre,Bassara,11.6243,-11.7827997,,,,,
Guinea,,,01/01/2002,HM0936,"Centre de Santé Koubia Centre, Souloundè",Couverture Sanitaire Universelle (CSU),,GOV,,,,,,,,,,,,,,Labé,,Koubia,,Koubia-Centre,Soulounde,11.6113005,-11.7818003,,,,,
Guinea,,,01/01/2002,HM0095,Centre de Santé Matakaou,Health Center,,GOV,,,,,,,,,,,,,,Labé,,Koubia,,Matakaou,Matakaou Centre,11.7157001,-11.9510002,,,,,
Guinea,,,01/01/2002,HM0093,Koundiéa,4,,,,,,,,,,,,,,,,Labé,,Koubia,,Missira,Koundieya,11.4202995,-12.0333996,,,,,
Guinea,,,08/10/2014,HM0091,Dara-Pelli,3,,,,,,,,,,,,,,,,Labé,,Koubia,,Pilimini,Dara Peli,11.5994997,-12.1959,,,,,
Guinea,,,01/01/2002,HM0090,Niakaye,3,,,,,,,,,,,,,,,,Labé,,Koubia,,Pilimini,Nyakaya,11.5809002,-12.0584002,,,,,
Guinea,,Y,01/01/2002,HM0092,Pilimini Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Koubia,,Pilimini,Pilimini Centre,11.5544996,-12.1518002,,,,Geolocated to village level,"https://www.google.com/maps/place/11%C2%B033%2716.2%22N+12%C2%B009%2706.5%22W/@11.5514106,-12.153366,3883m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,N,,GN-STF044,Hopital Préfector Al Koubia,Hospital,,GOV,40,,,,,,,,,,,,,Labé,,Koubia,,,Koubia,11.318611,-12.287639,,,,The Lat/Long -approx centre of the town,http://guinee-hopitaux.blogspot.it/p/annuaire-hospitalier-hp-et-cmc.html
Guinea,,Y,01/01/2002,HM0217,Dalein Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Labé,,Dalein,Dalein,11.5118999,-12.3065996,,,,Geolocated to village level,"https://www.google.it/maps/place/11%C2%B030%2742.8%22N+12%C2%B018%2723.8%22W/@11.5118999,-12.3065996,1550m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0215,Ndantawi,4,,,,,,,,,,,,,,,,Labé,,Labé,,Dalein,Ndantavi/Illabe,11.4855003,-12.3444996,,,,Between Ndantavi and Illabe.,"https://www.google.it/maps/place/11%C2%B029%2707.8%22N+12%C2%B020%2740.2%22W/@11.4907912,-12.3501179,3095m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0218,Sarékaly,4,,,,,,,,,,,,,,,,Labé,,Labé,,Dalein,Sarékali,11.5986996,-12.2674999,N8,,,,http://www.openstreetmap.org/search?query=11.5986996%09-12.2674999#map=13/11.5987/-12.2675&layers=H
Guinea,,,01/01/2002,HM0255,Darakehioun,4,,,,,,,,,,,,,,,,Labé,,Labé,,Daralabe,Dara Kethioun,11.1696997,-12.3210001,,,,,
Guinea,,,01/01/2002,HM0254,Daralabé Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Labé,,Daralabe,Daralabe Centre,11.2235003,-12.3170996,,,,,
Guinea,,,01/01/2002,HM0334,Kokoulo,4,,,,,,,,,,,,,,,,Labé,,Labé,,Daralabe,Kokoulo,11.1637001,-12.3882999,,,,,
Guinea,,,01/01/2002,HM0224,"Cantre de Santé Dara-Labe, Kassagui",4,,,,,,,,,,,,,,,,Labé,,Labé,,Daralabe,Missidé Kasagui,11.1612997,-12.2173996,,,,,"https://www.google.it/maps/place/11%C2%B009%2740.7%22N+12%C2%B013%2702.6%22W/@11.1612997,-12.2173996,777m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0238,Missidé -Tiga,4,,,,,,,,,,,,,,,,Labé,,Labé,,Dialloya,Missidé -Tiga,11.3256998,-12.2161999,,,,,
Guinea,,,01/01/2002,HM0251,Diari Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Labé,,Diari,Diari Centre,11.3345003,-12.4941998,,,,,
Guinea,,,01/01/2002,HM0250,Donta,4,,,,,,,,,,,,,,,,Labé,,Labé,,Diari,Donta,11.3832998,-12.5710001,,,,,
Guinea,,,01/01/2002,HM0252,k. Maoudé,4,,,,,,,,,,,,,,,,Labé,,Labé,,Diari,Koula Maoude,11.3627005,-12.4582005,,,,,
Guinea,,,01/01/2002,HM0253,k.Tokossèrè,4,,,,,,,,,,,,,,,,Labé,,Labé,,Diari,Koula Tokossere,11.2999001,-12.4713001,,,,,
Guinea,,,01/01/2002,HM0248,Dionfo Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Labé,,Dionfo,Dionfo,11.3346996,-12.0567999,,,,,
Guinea,,,01/01/2002,HM0219,Tarambaly,4,,,,,,,,,,,,,,,,Labé,,Labé,,Dionfo,Tarambali,11.3706999,-12.1378002,,,,,"http://www.openstreetmap.org/search?query=11.3706999%09-12.1378002#map=14/11.3707/-12.1378&layers=H, https://www.google.it/maps/place/11%C2%B022%2714.5%22N+12%C2%B008%2716.1%22W/@11.3706999,-12.1378002,777m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0247,Garambé Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Labé,,Garambe,Garambe,11.2778997,-12.3423996,,,,,
Guinea,,,01/01/2002,HM0246,Labé Dheppèrè,4,,,,,,,,,,,,,,,,Labé,,Labé,,Garambe,Labé Dheppèrè,11.2591,-12.3971004,,,,,
Guinea,,,01/01/2002,HM0245,Ndounsy,4,,,,,,,,,,,,,,,,Labé,,Labé,,Garambe,Seghen,11.2775002,-12.3949003,,,,,
Guinea,,,01/01/2002,HM0241,Bagnan,4,,,,,,,,,,,,,,,,Labé,,Labé,,Hafia,Baniang,11.2327003,-12.4882002,,,,,
Guinea,,,01/01/2002,HM0240,Hansaghèrè ((en chantier)),4,,,,,,,,,,,,,,,,Labé,,Labé,,Hafia,Hansaghèrè,11.2018995,-12.4782,,,,,
Guinea,,Y,01/01/2002,HM0243,Afia,3,,,,,,,,,,,,,,,,Labé,,Labé,,Hafia,Labedepere,11.267171,-12.400447,,,,,
Guinea,,,01/01/2002,HM0242,Sempeten,4,,,,,,,,,,,,,,,,Labé,,Labé,,Hafia,Simpetin,11.2490997,-12.4375,,,,,
Guinea,,,01/01/2002,HM0236,Fadi,4,,,,,,,,,,,,,,,,Labé,,Labé,,Hore Sala,Kessema,11.3457003,-12.2574997,,,,,
Guinea,,,01/01/2002,HM0941,Tounory,4,,,,,,,,,,,,,,,,Labé,,Labé,,Kaalan,Rounde Sebere,11.3586998,-12.2229996,,,,,
Guinea,,,01/01/2002,HM0239,Kalan Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Labé,,Kalan,Kalan,11.3083,-12.1577997,,,,,
Guinea,,,01/01/2002,HM0237,Kouramangui Cité Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Labé,,Labé,,Kouramangui,Kouramangui,11.5107002,-12.4364996,,,,,
Guinea,,,10/10/2014,GN-STF045,Hopital Régional Labe,Hospital,,GOV,,,,,,,,,,,,,,Labé,,Labé,,Labé,Labe Centre,11.315178,12.283741,,,,,
